Date,Adj Close,Close,High,Low,Open,Volume,date,ticker,daily_return,volume_change,close_to_open,high_low_spread,return_streak,ma_5,ma_10,ma_ratio_5,ma_ratio_10,volatility_5,volatility_10,rsi_14,next_open,target_next_day_up,ticker_sentiment_7d_prior,spy_sentiment_7d_prior,ticker_article_count_7d_prior,spy_article_count_7d_prior,ticker_positive_share_7d_prior,ticker_negative_share_7d_prior,spy_positive_share_7d_prior,spy_negative_share_7d_prior
2025-04-28,209.2281036376953,210.13999938964844,211.5,207.4600067138672,210.0,38743100,2025-04-28,AAPL,0.0041093301575299,0.01362555366893159,0.0006666637602306548,0.019238063267299106,5.0,206.4260009765625,202.12000122070313,1.017991911849843,1.0396793890783127,0.012968615120818022,0.02193675988017627,66.34001224041285,208.69000244140625,0,0.5391893413397109,0.4429807498151211,8,9,0.375,0.25,0.1111111111111111,0.2222222222222222
2025-04-29,210.29345703125,211.2100067138672,212.24000549316406,208.3699951171875,208.69000244140625,36827600,2025-04-29,AAPL,0.005091878401668248,-0.04944106176325591,0.012075347371604336,0.01854430174278781,6.0,208.72000122070312,202.98900146484374,1.0119298844317806,1.0404997570789434,0.009472445465817896,0.021210706943019297,74.30756008948354,209.3000030517578,0,0.4543301658390754,0.4506739955681164,52,32,0.2115384615384615,0.3269230769230769,0.1875,0.28125
2025-04-30,211.57785034179688,212.5,213.5800018310547,206.6699981689453,209.3000030517578,52286500,2025-04-30,AAPL,0.006107633374967891,0.4197639813618048,0.015289043963610742,0.03301482829123801,7.0,210.3,204.0250015258789,1.0104612458392772,1.0415390192904672,0.006090085657611108,0.021097589450577433,62.48855939704183,209.0800018310547,0,0.4276780124988528,0.3698044048045953,92,59,0.1847826086956521,0.3369565217391304,0.1525423728813559,0.4067796610169492
2025-05-01,212.39430236816406,213.32000732421875,214.55999755859375,208.89999389648438,209.0800018310547,57365700,2025-05-01,AAPL,0.0038588579963234615,0.09714170961911783,0.020279345016412247,0.027070994894494466,8.0,211.29000244140624,205.93000183105468,1.0096076712544668,1.0358860070288682,0.0009085551779160039,0.014437037984097073,74.34099960004062,206.08999633789062,0,0.4276780124988528,0.3698044048045953,92,59,0.1847826086956521,0.3369565217391304,0.1525423728813559,0.4067796610169492
2025-05-02,204.45889282226562,205.35000610351562,206.99000549316406,202.16000366210938,206.08999633789062,101010600,2025-05-02,AAPL,-0.0373617145464924,0.7608187470910317,-0.003590616951449522,0.02343637205532168,-1.0,210.50400390625,206.76700286865236,0.9755159155783575,0.9931468912085704,0.018872606277114175,0.020515338382959648,57.614226303855176,203.10000610351562,0,0.4276780124988528,0.3698044048045953,92,59,0.1847826086956521,0.3369565217391304,0.1525423728813559,0.4067796610169492
2025-05-05,198.02691650390625,198.88999938964844,204.10000610351562,198.2100067138672,203.10000610351562,69018500,2025-05-05,AAPL,-0.03145851727226512,-0.31672022540208655,-0.020728737505411196,0.02900048849159775,-2.0,208.25400390625,207.34000244140626,0.955035656741481,0.9592456691798016,0.02171168842370902,0.022341124789421157,46.32367303845574,198.2100067138672,0,0.4170578859425806,0.3566326627027008,84,50,0.1666666666666666,0.3452380952380952,0.16,0.44
2025-05-06,197.64854431152344,198.50999450683594,200.64999389648438,197.02000427246094,198.2100067138672,51216500,2025-05-06,AAPL,-0.0019106284075551816,-0.25793084462861404,0.0015134846012179778,0.018313856521197908,-3.0,205.71400146484376,207.21700134277344,0.9649804733430408,0.9579812139953972,0.020633218300496203,0.019530172148685025,46.32367303845574,199.1699981689453,1,0.3930302131565634,0.2739589638996816,40,27,0.15,0.35,0.1111111111111111,0.5555555555555556
2025-05-27,199.60260009765625,200.2100067138672,200.74000549316406,197.42999267578125,198.3000030517578,56288500,2025-05-27,AAPL,0.025298316860348224,-0.2823356015141605,0.009631889221962592,0.016691945367841843,1.0,201.1580017089844,206.25399932861328,0.9952873115309195,0.970696361600647,0.021511132065211144,0.015628480923365114,52.046236285816306,200.58999633789062,1,0.3122851495306608,0.4075400831233261,99,118,0.1414141414141414,0.4848484848484848,0.211864406779661,0.3728813559322034
2025-05-28,199.81195068359375,200.4199981689453,202.72999572753906,199.89999389648438,200.58999633789062,45339700,2025-05-28,AAPL,0.0010488559414427723,-0.1945122005382982,-0.0008474907624952209,0.014108389664096683,2.0,199.87000122070313,205.00299987792968,1.0027517733771105,0.9776442212469411,0.021872971795130702,0.014893991533724641,55.279818702750944,203.5800018310547,1,0.382255684008456,0.4212175453620908,153,111,0.1895424836601307,0.4052287581699346,0.2072072072072072,0.3423423423423423
2025-05-29,199.3433837890625,199.9499969482422,203.80999755859375,198.50999450683594,203.5800018310547,51396800,2025-05-29,AAPL,-0.0023450814539321962,0.13359373793827478,-0.01783085200001589,0.026034006307535728,-1.0,199.44200134277344,203.76499938964844,1.002547084375651,0.9812774399291655,0.01971642325508157,0.014905734842758336,53.17664426187128,199.3699951171875,0,0.3953606667846337,0.4128873091847923,191,117,0.193717277486911,0.3821989528795811,0.2222222222222222,0.376068376068376
2025-05-30,200.24066162109375,200.85000610351562,201.9600067138672,196.77999877929688,199.3699951171875,70819900,2025-05-30,AAPL,0.0045011711378339925,0.3779048501073996,0.007423438945555427,0.025981883239378927,1.0,199.34000244140626,202.7050003051758,1.0075750157701198,0.9908487989991986,0.019880754088646327,0.015264590279646786,53.00674978187597,200.27999877929688,0,0.4076797464375762,0.4405009668355,233,124,0.2060085836909871,0.3690987124463519,0.2338709677419354,0.3387096774193548
2025-06-02,201.08807373046875,201.6999969482422,202.1300048828125,200.1199951171875,200.27999877929688,35423300,2025-06-02,AAPL,0.0042319682295079986,-0.4998114936620921,0.007090064797284685,0.010035998491491786,2.0,200.6260009765625,201.7490005493164,1.0053532242403873,0.9997571061024303,0.010844991614683165,0.015503037102609018,33.271987384112876,201.35000610351562,0,0.4721697758219257,0.4653646906615551,148,84,0.25,0.2905405405405405,0.2857142857142857,0.3571428571428571
2025-06-03,202.6533203125,203.27000427246094,203.77000427246094,200.9600067138672,201.35000610351562,46381600,2025-06-03,AAPL,0.0077838738124602624,0.3093528835540449,0.009535625084402661,0.013955785812835327,3.0,201.23800048828124,201.1980010986328,1.0100975152766836,1.010298328822921,0.003841348025261422,0.01571950071270761,31.842120811790807,202.91000366210938,0,0.4781578441523869,0.4701742160674797,134,75,0.2537313432835821,0.2835820895522388,0.2933333333333333,0.36
2025-06-04,202.20468139648438,202.82000732421875,206.24000549316406,202.10000610351562,202.91000366210938,43604000,2025-06-04,AAPL,-0.00221378923984783,-0.05988581678941651,-0.00044352834392773,0.020403131018332955,-1.0,201.71800231933594,200.79400177001952,1.0054630969581895,1.0100899704988187,0.00448775065363396,0.015546055247892153,32.02269261987958,203.5,1,0.4563032658332686,0.457951163604196,80,52,0.2375,0.3,0.2884615384615384,0.3846153846153846
2025-06-05,200.02133178710938,200.6300048828125,204.75,200.14999389648438,203.5,55126100,2025-06-05,AAPL,-0.010797763348392997,0.2642441060453169,-0.014103170109029483,0.02260445259712838,-2.0,201.85400390625,200.64800262451172,0.9939362162763639,0.999910301914478,0.00737891749463454,0.014105128400109461,30.511537812507044,203.0,1,0.4637022277164339,0.5368961750632254,42,24,0.2619047619047619,0.3095238095238095,0.3333333333333333,0.2916666666666667
2025-06-23,200.888671875,201.5,202.3000030517578,198.9600067138672,201.6300048828125,55814300,2025-06-23,AAPL,0.0024875621890547706,-0.4234863939429935,-0.0006447695266786256,0.016564976724728214,3.0,198.62799987792968,199.16899871826172,1.0144591906671534,1.0117036350874848,0.013215690683803152,0.01319131275025288,49.65350494800327,202.58999633789062,1,0.4611739142338421,0.4295592813526923,25,91,0.24,0.32,0.1758241758241758,0.2967032967032967
2025-06-24,199.6923065185547,200.3000030517578,203.44000244140625,200.1999969482422,202.58999633789062,54064000,2025-06-24,AAPL,-0.005955319842392948,-0.031359346977387514,-0.011303585209180008,0.01599291945175913,-1.0,199.00400085449218,199.0539993286133,1.006512442924267,1.006259626670889,0.013668758829046591,0.01275750332127476,44.78764085864861,201.4499969482422,1,0.4376787849207788,0.4464353862123279,52,131,0.2115384615384615,0.3269230769230769,0.1908396946564885,0.2900763358778626
2025-06-25,200.94850158691406,201.55999755859375,203.6699981689453,200.6199951171875,201.4499969482422,39525700,2025-06-25,AAPL,0.0062905366332437485,-0.26890907073098547,0.0005460442393544665,0.015140248686831396,1.0,200.18800048828126,198.94299926757813,1.006853543004406,1.0131545131050113,0.010350305841994195,0.01277109608925527,47.84981179083056,201.42999267578125,0,0.4601229277538287,0.4763619311704064,76,152,0.2236842105263158,0.3026315789473684,0.2302631578947368,0.2763157894736842
2025-06-26,200.39019775390625,201.0,202.63999938964844,199.4600067138672,201.42999267578125,50799100,2025-06-26,AAPL,-0.002778316954637594,0.2852169601044383,-0.0021347003495818017,0.015787086290072597,-1.0,201.0720001220703,199.16499938964844,0.9996419187056049,1.009213469314262,0.01110162958235989,0.011034777718967652,50.66858573492595,201.88999938964844,1,0.4748597367298441,0.5045895419305948,118,150,0.2627118644067797,0.3050847457627119,0.2866666666666667,0.2866666666666667
2025-06-27,200.46995544433594,201.0800018310547,203.22000122070312,200.0,201.88999938964844,73188600,2025-06-27,AAPL,0.00039801905997349785,0.4407459974684591,-0.004012073708665736,0.015949285405110685,1.0,201.08800048828124,199.35299987792968,0.9999602231002988,1.0086630346881287,0.004718658643464095,0.01103174993303786,44.194608892021876,202.00999450683594,1,0.4926751941385596,0.5457323088406572,172,159,0.2790697674418604,0.2906976744186046,0.3459119496855345,0.2641509433962264
2025-06-30,204.54754638671875,205.1699981689453,207.38999938964844,199.25999450683594,202.00999450683594,91912800,2025-06-30,AAPL,0.020340144721736175,0.2558349251112879,0.015642808514617537,0.040245557664907436,2.0,201.8220001220703,200.225,1.0165888656581046,1.0246972064874282,0.010364528047338917,0.011224651786314389,57.1319078527807,206.6699981689453,1,0.4809152510443682,0.5893720757618806,203,159,0.2758620689655172,0.3103448275862069,0.3710691823899371,0.2138364779874214
2025-07-01,207.18951416015625,207.82000732421875,210.19000244140625,206.13999938964844,206.6699981689453,78788900,2025-07-01,AAPL,0.012916163079025322,-0.14278642365372396,0.005564470728515449,0.01959647306159591,3.0,203.3260009765625,201.16500091552734,1.0221024675942663,1.03308232733529,0.009377188212087407,0.011420742439603098,59.360251151620034,208.91000366210938,1,0.4908854943293881,0.6245127651715887,176,119,0.2897727272727273,0.3068181818181818,0.4201680672268907,0.1932773109243697
2025-07-02,211.79550170898438,212.44000244140625,213.33999633789062,208.13999938964844,208.91000366210938,67941800,2025-07-02,AAPL,0.022230752354752248,-0.137672946316042,0.016897222332188017,0.024891086386904918,4.0,205.502001953125,202.84500122070312,1.0337612306563506,1.0473021329732617,0.011386032352732731,0.010540704794013025,74.18556725540542,212.14999389648438,0,0.4880644822931699,0.6335592984319186,152,94,0.2960526315789473,0.3157894736842105,0.425531914893617,0.1808510638297872
2025-07-03,212.90213012695312,213.5500030517578,214.64999389648438,211.80999755859375,212.14999389648438,34955800,2025-07-03,AAPL,0.005225007520218483,-0.48550376940263573,0.00659914775183332,0.013386737777972134,5.0,208.01200256347656,204.54200134277343,1.0266234660501925,1.044039862961391,0.009425042292117368,0.010525951613879536,74.8012612107032,212.67999267578125,0,0.4829244989430108,0.6422626120455343,110,68,0.2818181818181818,0.3181818181818182,0.3970588235294117,0.1323529411764706
2025-07-17,209.38284301757812,210.02000427246094,211.8000030517578,209.58999633789062,210.57000732421875,48068100,2025-07-17,AAPL,-0.0006661562010320532,0.012162432486497288,-0.002611972420701691,0.010495353739834358,-1.0,209.81400146484376,210.61300048828124,1.000981835369322,0.9971844272934457,0.006807469585796929,0.007991277782576184,68.72921959129566,210.8699951171875,1,0.0,1.0,1,1,0.0,1.0,1.0,0.0
2025-07-18,210.53929138183594,211.17999267578125,211.7899932861328,209.6999969482422,210.8699951171875,48974600,2025-07-18,AAPL,0.005523228167424676,0.01885866094145605,0.001470088517911114,0.009911302633307997,1.0,209.81799926757813,210.3759994506836,1.0064913087197356,1.0038216965205013,0.007182705368716034,0.008018082589991404,70.07150884202495,212.10000610351562,1,0.0,0.4297816629248948,1,28,0.0,1.0,0.1785714285714285,0.3571428571428571
2025-07-21,211.83535766601562,212.47999572753906,215.77999877929688,211.6300048828125,212.10000610351562,51377400,2025-07-21,AAPL,0.006155900638530998,0.04906216691917842,0.001791558760436731,0.01956621299887642,2.0,210.58999938964843,210.62899932861328,1.0089747677637513,1.0087879466019678,0.0028278866430618737,0.006049324478034803,66.33882248939662,213.13999938964844,1,0.0,0.516248373854026,1,66,0.0,1.0,0.2878787878787879,0.2727272727272727
2025-07-22,213.74952697753906,214.39999389648438,214.9499969482422,212.22999572753906,213.13999938964844,46404100,2025-07-22,AAPL,0.00903613614246912,-0.09679937092963053,0.005911581638566579,0.012761570932214365,3.0,211.647998046875,211.06799926757813,1.0130027020099661,1.0157863562476004,0.003535712700411378,0.006514916627695493,65.20328585530955,215.0,1,0.0,0.497736309119189,1,99,0.0,1.0,0.2525252525252525,0.2626262626262626
2025-07-23,213.5002899169922,214.14999389648438,215.14999389648438,212.41000366210938,215.0,46989300,2025-07-23,AAPL,-0.0011660448093142595,0.012610954635474014,-0.0039535167605377905,0.012744140625,-1.0,212.44599609375,211.3689987182617,1.0080208515767104,1.0131570627437636,0.00448726872077309,0.006476331551734326,54.950751364188974,213.89999389648438,0,0.6254731554235627,0.5216047693121684,30,129,0.4333333333333333,0.2,0.2635658914728682,0.2248062015503876
2025-07-24,213.11148071289062,213.75999450683594,215.69000244140625,213.52999877929688,213.89999389648438,46022600,2025-07-24,AAPL,-0.0018211505989440546,-0.02057276869414948,-0.0006545086191829878,0.01009819412689977,-2.0,213.193994140625,211.50399780273438,1.0026548607454562,1.0106664494644952,0.004792501396016786,0.006333145260352433,50.634414570237375,214.6999969482422,1,0.6011844028445634,0.5230082726334814,77,152,0.3636363636363636,0.1948051948051948,0.2565789473684211,0.2105263157894736
2025-07-25,213.2311248779297,213.8800048828125,215.24000549316406,213.39999389648438,214.6999969482422,40268800,2025-07-25,AAPL,0.0005614258002459849,-0.1250211852437716,-0.003819245817816026,0.008570151946128158,1.0,213.73399658203124,211.7759979248047,1.0006831309156061,1.0099350586403795,0.00479434047812665,0.0059076516991295675,65.0344343692247,214.02999877929688,1,0.597261861457479,0.5506565431356915,114,145,0.3596491228070175,0.175438596491228,0.2758620689655172,0.1655172413793103
2025-07-28,213.40060424804688,214.0500030517578,214.85000610351562,213.05999755859375,214.02999877929688,37858000,2025-07-28,AAPL,0.0007948296477664485,-0.059867689129052715,9.346480668612008e-05,0.00836335352581903,2.0,214.047998046875,212.31899871826172,1.0000093670807535,1.008152847102454,0.0043677103093410245,0.003656754775107119,65.32625734284517,214.17999267578125,1,0.5719756420029117,0.5109705885672658,186,149,0.3225806451612903,0.1827956989247312,0.2147651006711409,0.1879194630872483
2025-07-29,210.62904357910156,211.27000427246094,214.80999755859375,210.82000732421875,214.17999267578125,51411700,2025-07-29,AAPL,-0.012987613826964783,0.3580141581700036,-0.013586649093434973,0.018629145442239873,-1.0,213.4220001220703,212.53499908447264,0.9899167103279958,0.9940480635308967,0.005734999848560478,0.006138107627445291,50.4383166992489,211.89999389648438,1,0.5572401087343313,0.5447115666878162,245,151,0.3224489795918367,0.2081632653061224,0.2450331125827814,0.1589403973509933
2025-07-30,208.415771484375,209.0500030517578,212.38999938964844,207.72000122070312,211.89999389648438,45512500,2025-07-30,AAPL,-0.010507886476113892,-0.11474430917475986,-0.013449697625375187,0.022038689492490788,-2.0,212.402001953125,212.4239990234375,0.9842186096621305,0.9841166912063104,0.006491094354053992,0.006933299256413237,39.35361970451352,208.49000549316406,0,0.5477192184986245,0.5309117845569443,215,121,0.3069767441860465,0.2093023255813953,0.2314049586776859,0.1735537190082644
2025-07-31,206.9402618408203,207.57000732421875,209.83999633789062,207.16000366210938,208.49000549316406,80698400,2025-07-31,AAPL,-0.007079625476841711,0.77310409228234,-0.004412672764668699,0.012854298072667667,-3.0,211.16400451660155,212.1789993286133,0.9829800670781452,0.9782778125121783,0.006312950269271489,0.007239453319352187,38.78827561492597,210.8699951171875,1,0.5370989739338081,0.5260833374471217,168,97,0.3035714285714285,0.2142857142857142,0.2268041237113402,0.1855670103092783
2025-08-01,201.76602172851562,202.3800048828125,213.5800018310547,201.5,210.8699951171875,104434500,2025-08-01,AAPL,-0.025003624118486445,0.29413346485184344,-0.04026172727730576,0.05728648983152595,-4.0,208.86400451660157,211.29900054931642,0.968955878018351,0.9577896930732417,0.009417699793837945,0.010016751869881603,33.279772213963184,204.50999450683594,1,0.5224120185783095,0.5149124137154241,131,77,0.2900763358778626,0.2366412213740458,0.2207792207792207,0.2077922077922078
2025-08-04,202.7330780029297,203.35000610351562,207.8800048828125,201.67999267578125,204.50999450683594,75109300,2025-08-04,AAPL,0.004792969647692269,-0.28079992722711367,-0.005672037721762976,0.030316426451343966,1.0,206.72400512695313,210.38600158691406,0.9836787265157452,0.9665567317676707,0.010741619640132058,0.009868333852278739,34.95299192655372,203.39999389648438,1,0.5107857157181281,0.6091523086220467,59,35,0.3220338983050847,0.288135593220339,0.3142857142857143,0.1142857142857142
2025-08-22,227.3267059326172,227.75999450683594,229.08999633789062,225.41000366210938,226.1699981689453,42477800,2025-08-22,AAPL,0.012716766064777785,0.38720233041161034,0.007030093959247962,0.016270914381103525,1.0,228.02399597167968,229.46499633789062,0.9988422206894553,0.9925696648366182,0.011541252454957183,0.010947133422324194,76.26421746986745,226.47999572753906,0,0.4719302864267912,0.438386795834623,25,111,0.28,0.24,0.1711711711711711,0.2792792792792792
2025-08-25,226.7278594970703,227.16000366210938,229.3000030517578,226.22999572753906,226.47999572753906,30983100,2025-08-25,AAPL,-0.0026343118159346535,-0.2706048806670779,0.003002507715464542,0.01355531341457655,-1.0,227.2779968261719,229.46299743652344,0.9994808421153379,0.9899635505500134,0.011544691040029713,0.010541314785856595,75.98626709864978,226.8699951171875,0,0.5067305838341991,0.4259659748004096,100,156,0.27,0.23,0.141025641025641,0.2756410256410256
2025-08-26,228.87376403808594,229.30999755859375,229.49000549316406,224.69000244140625,226.8699951171875,54575100,2025-08-26,AAPL,0.009464667467088184,0.7614473696950919,0.010755068955442478,0.021157504981116685,1.0,227.0279968261719,229.4289978027344,1.0100516269549307,0.9994813199496126,0.012909399364089542,0.010388892044644599,70.87882005113238,228.61000061035156,0,0.4594270802343355,0.4337872230109123,132,150,0.25,0.3106060606060606,0.1266666666666666,0.24
2025-08-27,230.05152893066406,230.49000549316406,230.89999389648438,228.25999450683594,228.61000061035156,31259500,2025-08-27,AAPL,0.00514590705653295,-0.42722047233994986,0.00822363360217485,0.01154804856567984,2.0,227.9239990234375,229.1449981689453,1.011258167111497,1.0058696778675793,0.007592321088718241,0.008988016512958571,65.91600244251839,230.82000732421875,1,0.4475636563843664,0.4246742907807083,185,161,0.2486486486486486,0.3297297297297297,0.124223602484472,0.2608695652173913
2025-08-28,232.11758422851562,232.55999755859375,233.41000366210938,229.33999633789062,230.82000732421875,38074700,2025-08-28,AAPL,0.008980832210059075,0.21802012188294762,0.007538299017255216,0.017632818625215013,3.0,229.45599975585938,229.122998046875,1.0135276384406466,1.015000674489322,0.0058861190966130105,0.009523242927051057,56.26706260449076,232.50999450683594,0,0.4713900424340649,0.4510947297673456,225,164,0.2622222222222222,0.2977777777777777,0.1402439024390244,0.2317073170731707
2025-08-29,231.69837951660156,232.13999938964844,233.3800048828125,231.3699951171875,232.50999450683594,39418400,2025-08-29,AAPL,-0.00180597769760249,0.03529115134196714,-0.0015913084423414836,0.008644831676540702,-1.0,230.33200073242188,229.1779983520508,1.0078495330717285,1.0129244563566158,0.005778488836065474,0.009384492994277661,60.393978598046026,229.25,0,0.4713225119349741,0.4462209167197988,200,139,0.26,0.305,0.1294964028776978,0.2302158273381295
2025-09-02,229.28298950195312,229.72000122070312,230.85000610351562,226.97000122070312,229.25,44075600,2025-09-02,AAPL,-0.010424735828844955,0.11814787003023963,0.0020501689016494003,0.016924775933751364,-2.0,230.84400024414063,229.06099853515624,0.9951309151537455,1.0028769746476318,0.008408912524784692,0.009948642807882642,50.14701245568479,237.2100067138672,1,0.4883697307175518,0.429095752329021,93,53,0.2795698924731182,0.2795698924731182,0.1509433962264151,0.2830188679245283
2025-09-03,238.01634216308594,238.47000122070312,238.85000610351562,234.36000061035156,237.2100067138672,66427800,2025-09-03,AAPL,0.038089848308826335,0.5071331984136347,0.005311725775362405,0.018928398322504574,1.0,232.6760009765625,229.85199890136718,1.0249015808240758,1.0374937018626236,0.018372090917084704,0.015705651911858236,58.898894107241645,238.4499969482422,0,0.5815870779139207,0.536347672027856,40,23,0.325,0.15,0.217391304347826,0.1304347826086956
2025-09-22,255.5928192138672,256.0799865722656,256.6400146484375,248.1199951171875,248.3000030517578,105517400,2025-09-22,AAPL,0.04309566831880085,-0.35558469366006007,0.03133299808653681,0.03431340888656378,2.0,243.31999816894532,237.85399932861327,1.0524411823908555,1.0766267848978726,0.02043582551687671,0.021794732164559513,74.15687915239884,255.8800048828125,0,0.434360721093146,0.4182489469360589,12,62,0.1666666666666666,0.3333333333333333,0.1290322580645161,0.2903225806451613
2025-09-23,253.9459686279297,254.42999267578125,257.3399963378906,253.5800018310547,255.8800048828125,60275200,2025-09-23,AAPL,-0.006443275472520216,-0.4287653031632698,-0.005666766372367877,0.014694366246233008,-1.0,246.57599792480468,239.86199798583985,1.0318522273744248,1.060734900952511,0.022615189895919152,0.020980209516000152,66.8141533170993,255.22000122070312,1,0.5562404551196118,0.4484740030275232,23,102,0.3478260869565217,0.2608695652173913,0.1568627450980392,0.2647058823529412
2025-09-24,251.8300018310547,252.30999755859375,255.74000549316406,251.0399932861328,255.22000122070312,42303700,2025-09-24,AAPL,-0.008332331793480807,-0.29815745115735826,-0.011401942042908035,0.018415532421249714,-2.0,249.23999633789063,242.41399841308595,1.012317450111583,1.0408227215024295,0.024470261383442996,0.016761601139283742,62.97907772026622,253.2100067138672,1,0.4861710552985586,0.4446556086064138,71,136,0.2957746478873239,0.3098591549295774,0.1544117647058823,0.2720588235294117
2025-09-25,256.3813171386719,256.8699951171875,257.1700134277344,251.7100067138672,253.2100067138672,55202100,2025-09-25,AAPL,0.018072995928489766,0.30490004420417116,0.014454359252303085,0.021563155361537956,1.0,253.03799438476562,245.097998046875,1.0151439737014158,1.048029756114373,0.02286260645305674,0.016890269776447028,66.28744392958157,254.10000610351562,0,0.4852389980488372,0.459857269643726,120,177,0.325,0.325,0.1638418079096045,0.2485875706214689
2025-09-26,254.97401428222656,255.4600067138672,257.6000061035156,253.77999877929688,254.10000610351562,46076300,2025-09-26,AAPL,-0.005489112898051984,-0.1653161745658227,0.005352225807493777,0.015033479860140381,-1.0,255.02999572753907,247.23699798583985,1.0016861192547228,1.0332596205059015,0.022306485568671253,0.01749128843320531,66.79404679616331,254.55999755859375,0,0.46580719495601,0.4669939649625194,182,196,0.3131868131868132,0.3461538461538461,0.1683673469387755,0.2346938775510204
2025-09-29,253.9459686279297,254.42999267578125,255.0,253.00999450683594,254.55999755859375,40127700,2025-09-29,AAPL,-0.004031997224675621,-0.12910324830769837,-0.0005107042899879661,0.007817432087718377,-2.0,254.6999969482422,249.00999755859374,0.9989399125414368,1.021766174733254,0.010911200140532807,0.017927413917444384,70.14445028861279,254.86000061035156,1,0.5241567863765247,0.492526174588114,224,188,0.3705357142857143,0.2946428571428571,0.1861702127659574,0.202127659574468
2025-09-30,254.14559936523438,254.6300048828125,255.9199981689453,253.11000061035156,254.86000061035156,37704300,2025-09-30,AAPL,0.0007861188255666729,-0.06039219790817818,-0.0009024394843767447,0.011025651541490333,1.0,254.73999938964843,250.65799865722656,0.9995682087340053,1.0158463174798489,0.01052216712720997,0.018048409747058798,82.76837852720342,255.0399932861328,1,0.515633419407081,0.4917703190796873,213,148,0.3615023474178404,0.3004694835680751,0.1824324324324324,0.1959459459459459
2025-10-01,254.9640350341797,255.4499969482422,258.7900085449219,254.92999267578125,255.0399932861328,48713900,2025-10-01,AAPL,0.003220327729275496,0.2919985253671331,0.0016076053674036383,0.01513494342359875,2.0,255.3679992675781,252.3039978027344,1.0003210961471258,1.0124690816352722,0.009387048191717649,0.018054961533925273,81.7274206197905,256.5799865722656,1,0.5339715386379492,0.5092385330011299,165,114,0.3878787878787879,0.2909090909090909,0.1929824561403508,0.1666666666666666
